token_symbol,timestamp,price_usd
WLD,2026-01-05 15:02:09.389000+00:00,0.6015058075732455
WLD,2026-01-05 16:01:18.594000+00:00,0.6031393134875558
WLD,2026-01-05 17:01:24.707000+00:00,0.6070925709134682
WLD,2026-01-05 18:01:40.812000+00:00,0.6165294487509138
WLD,2026-01-05 19:01:51.041000+00:00,0.6454266080976997
WLD,2026-01-05 20:01:12.977000+00:00,0.6349096486169377
WLD,2026-01-05 21:01:40.161000+00:00,0.6308617146058358
WLD,2026-01-05 22:01:35.008000+00:00,0.630224795382966
WLD,2026-01-05 23:02:37.342000+00:00,0.6377438401006265
WLD,2026-01-06 00:01:20.309000+00:00,0.636799683440082
WLD,2026-01-06 01:01:09.224000+00:00,0.6335903152923718
WLD,2026-01-06 02:00:19.773000+00:00,0.6309405726646373
WLD,2026-01-06 03:01:08.642000+00:00,0.6306240878357913
WLD,2026-01-06 04:01:57.898000+00:00,0.6351491878132968
WLD,2026-01-06 05:03:54.059000+00:00,0.6390136500405387
WLD,2026-01-06 06:02:42.525000+00:00,0.6322887233697453
WLD,2026-01-06 07:04:02.585000+00:00,0.6318385240851295
WLD,2026-01-06 08:03:23.116000+00:00,0.6212736998531962
WLD,2026-01-06 09:01:16.839000+00:00,0.620970010630321
WLD,2026-01-06 10:01:52.308000+00:00,0.6250064436044372
WLD,2026-01-06 11:04:09.773000+00:00,0.6290598654183821
WLD,2026-01-06 12:02:43.632000+00:00,0.6334796571352233
WLD,2026-01-06 13:03:20.799000+00:00,0.6387357283830403
WLD,2026-01-06 14:00:10.474000+00:00,0.6393226967811877
WLD,2026-01-06 15:02:50.990000+00:00,0.639065270032732
WLD,2026-01-06 16:01:27.336000+00:00,0.6326047617303546
WLD,2026-01-06 17:00:50.518000+00:00,0.6246010465504537
WLD,2026-01-06 18:03:48.509000+00:00,0.6113567639490074
WLD,2026-01-06 19:01:20.532000+00:00,0.6187740492386813
WLD,2026-01-06 20:01:46.565000+00:00,0.6154059756664239
WLD,2026-01-06 21:02:21.186000+00:00,0.6226655501844276
WLD,2026-01-06 22:02:19.057000+00:00,0.6386087773631304
WLD,2026-01-06 23:01:25.557000+00:00,0.6334462970758882
AVAX,2026-01-04 00:01:59.200000+00:00,13.986868961150414
AVAX,2026-01-04 01:01:46.206000+00:00,14.00951450317339
AVAX,2026-01-04 02:01:21.977000+00:00,13.947705114197785
AVAX,2026-01-04 03:01:20.339000+00:00,13.907932270267109
AVAX,2026-01-04 04:01:24.968000+00:00,14.019283209016873
AVAX,2026-01-04 05:01:34.469000+00:00,14.018414667614353
AVAX,2026-01-04 06:01:16.851000+00:00,14.019327276842928
AVAX,2026-01-04 07:01:21.078000+00:00,13.99211116250652
AVAX,2026-01-04 08:01:39.181000+00:00,14.067077535732432
AVAX,2026-01-04 09:01:13.393000+00:00,14.016285665445183
AVAX,2026-01-04 10:01:11.278000+00:00,14.061496490003979
AVAX,2026-01-04 11:00:23.807000+00:00,14.017918094832511
AVAX,2026-01-04 12:00:51.376000+00:00,14.064649367542229
AVAX,2026-01-04 13:00:09.717000+00:00,14.056989822454653
AVAX,2026-01-04 14:01:38.860000+00:00,14.13548553405467
AVAX,2026-01-04 15:01:21.003000+00:00,14.102838024735258
AVAX,2026-01-04 16:01:30.268000+00:00,14.154874528526385
AVAX,2026-01-04 17:01:22.967000+00:00,14.2351878842369
AVAX,2026-01-04 18:01:19.082000+00:00,14.208654641401484
AVAX,2026-01-04 19:00:39.911000+00:00,14.14355657774517
AVAX,2026-01-04 20:01:29.262000+00:00,14.122949374755377
AVAX,2026-01-04 21:01:22.105000+00:00,14.17726330225754
AVAX,2026-01-04 22:01:39.858000+00:00,14.320269479626631
AVAX,2026-01-04 23:00:31.095000+00:00,14.256142664653225
AVAX,2026-01-05 00:01:18.226000+00:00,14.22971682410861
AVAX,2026-01-05 01:01:28.683000+00:00,14.289481612694136
AVAX,2026-01-05 02:01:53.810000+00:00,14.46768022232463
AVAX,2026-01-05 03:01:39.753000+00:00,14.393238292469016
AVAX,2026-01-05 04:01:37.458000+00:00,14.417051548077696
AVAX,2026-01-05 05:01:46.153000+00:00,14.171576020600067
AVAX,2026-01-05 06:01:29.463000+00:00,14.130798921233346
AVAX,2026-01-05 07:02:46.117000+00:00,14.255121429119638
AVAX,2026-01-05 08:01:15.677000+00:00,14.264752095050966
AVAX,2026-01-05 09:02:22.486000+00:00,14.246938562535055
AVAX,2026-01-05 10:01:22.120000+00:00,14.195844448223824
AVAX,2026-01-05 11:01:32.891000+00:00,14.214659555322857
AVAX,2026-01-05 12:03:45.738000+00:00,14.191493005616637
AVAX,2026-01-05 13:03:19.425000+00:00,14.158112370819438
AVAX,2026-01-05 14:01:59.963000+00:00,14.073514042902856
AVAX,2026-01-05 15:02:42.986000+00:00,14.197959450576352
AVAX,2026-01-05 16:02:37.989000+00:00,14.17710832719341
AVAX,2026-01-05 17:01:43.946000+00:00,14.128069205586934
AVAX,2026-01-05 18:00:10+00:00,14.151716742582066
AVAX,2026-01-05 19:01:44.441000+00:00,14.27148997977289
AVAX,2026-01-05 20:01:06.269000+00:00,14.271018977875228
AVAX,2026-01-05 21:01:22.284000+00:00,14.408197532596741
AVAX,2026-01-05 22:01:09.674000+00:00,14.470908137570547
AVAX,2026-01-05 23:01:45.201000+00:00,14.551679685414374
AVAX,2026-01-06 00:02:24.144000+00:00,14.453993208719053
AVAX,2026-01-06 01:01:47.868000+00:00,14.484318607810588
AVAX,2026-01-06 02:01:37.998000+00:00,14.445333087267107
AVAX,2026-01-06 03:01:58.655000+00:00,14.293347134552766
AVAX,2026-01-06 04:02:18.868000+00:00,14.42074451659645
